Id,Price
8166,189666.84383615354
11617,158227.0321721438
52,297566.18465906655
4395,201570.11639543422
2183,211324.44104716435
16045,188203.59978163088
15719,175928.78610404974
9864,196685.8093688383
1903,509370.3775027874
13451,176587.69803268588
3640,165398.3664364523
16551,190107.6673260294
2343,157936.1626607369
10528,207221.37448449276
134,223470.87708387055
13966,294519.3511186969
2366,153119.30000071158
1198,217487.88343777286
12627,108409.7327978345
11623,227798.0013853502
8267,128332.07201728235
56,248608.7406904819
2988,266718.81135296717
8843,260598.51278328622
3043,258246.85072012054
16486,330408.6286658447
1241,166019.1210043707
11180,340234.0705838845
1984,187342.3489793533
7364,140763.539392561
10769,139066.64468751298
16617,238815.6678862921
9007,321250.4544366453
12953,363164.6940644029
11366,183284.1059879023
16483,208551.9292215601
2326,197933.24873168475
14195,146098.16506492347
3484,219509.00845244402
15257,188058.92054990004
11920,260899.7546250267
1359,184285.58998812205
10353,160129.35313667532
15614,128695.89416977545
15101,258055.25033612558
12755,306225.806429955
6252,170840.228231376
7485,196785.3279366258
12603,194780.33367045491
5281,402354.3141981496
10708,153660.89241862283
12563,168754.092075991
4592,189102.12664638378
3390,275766.8505952175
1986,176051.50362249784
5745,130373.19428947438
14108,184910.7479918366
9693,113914.51014038715
669,131289.65999703598
7320,272024.70542624174
10258,135520.8886840969
507,204325.1774917246
10365,168056.66044491803
9363,190279.65897384242
8736,115754.07034060302
15100,192459.0877286326
13420,131873.22085618146
13248,271633.71324260463
1972,315570.6026433256
9258,222283.860467088
16455,257379.12835846792
6150,201999.8847252053
6283,193878.05021233764
14979,239141.6606103461
13935,189198.99446883742
4985,167928.58819343988
5393,130371.77116479247
1730,145946.81134706695
14129,206055.30219195402
6254,193878.22698355757
4173,376438.94122400635
4910,275600.7232256012
1297,166063.76646968123
3366,132748.16887989524
6044,333851.2142529825
6259,143151.34221916497
3852,123907.93660742778
8723,213215.74043000434
16109,208083.58795526464
3721,196651.13952466828
13453,263513.3988346836
11962,267154.49103021075
12998,156277.95154683638
6886,190907.08259694072
8200,310180.80157808145
51,243165.71973190544
3930,282356.22209007404
6310,201410.07155243243
6112,204493.8461022059
5135,167579.63108770625
7522,316710.03163446626
9825,237418.04398861813
2411,248008.78483804796
14940,407484.3533470802
15970,161526.7079361396
9894,272825.7857053248
2564,195916.3680141601
7095,223781.88869035724
16754,219815.46427313797
16195,142594.3354678363
1770,231009.70911428132
5363,373802.4274148891
11360,239638.26824684103
13034,335740.27177974244
6542,160908.74549483522
15870,236370.3708207768
217,254786.87232409616
6490,304107.053952209
6692,319210.70319699356
2235,159320.34453421886
16732,266147.49288361636
11499,188005.47116352746
12617,180097.41468635053
9060,256046.1198722983
12017,158993.5504724685
16750,171060.26120766482
12230,171101.22416047665
2158,172288.6111670738
15184,131638.87012015822
2981,190895.2717859893
10281,203427.97936156855
16596,194981.2955878636
6976,398102.56742710696
14680,163588.0056987295
10618,181410.06054916387
271,243990.38642893572
10817,200025.2417055568
1823,390723.53762525646
9549,134392.5164533636
1201,172896.0916784907
2112,204898.57678838784
2951,172637.02029314413
7183,182013.23530480897
11404,133195.30696582037
5473,295738.5696305533
9232,264195.91053556034
3033,343467.5343959193
11002,171246.8771765417
8299,237245.56927043747
15417,186704.9038542486
15612,240131.58344014618
6168,187065.8601606681
13751,197144.0382200908
764,173135.5729762033
12833,88828.40527523991
2009,70013.55419122489
1005,319794.5640045469
10740,175189.20738100453
15323,252721.25816924815
9884,126873.09304311711
6185,288508.5502168674
2311,166316.8776316651
7538,364130.4798594215
6256,188120.46763016618
619,341782.30821463
1968,219790.91282380745
10168,116312.82400769471
10762,216499.78871235275
12392,146631.58193194718
8877,307828.8370638233
2441,219082.66953386905
4974,212707.54423099352
12450,203560.0746847641
15837,201931.3757344403
5260,324180.5889932841
6591,164812.08202793804
11688,273612.14601351594
9940,177192.52951502783
12070,188529.90110349044
12876,132961.23968203436
6858,223065.89993238807
2385,211809.794261586
3596,200015.79650987996
13540,134074.42639000984
2077,145234.93935414215
5654,358960.6381215615
14029,216212.00367596018
16140,113995.88947926104
13303,485137.0608675793
7289,152882.80518118112
15226,161714.14534943813
3330,174351.98354672128
15642,297699.64306792896
16217,337876.01782044704
7330,207007.36355226085
3894,120696.34987051153
6719,192121.05901156846
13013,183413.84909837283
15835,218888.9584498566
10873,360204.1740591798
16379,285514.3618383277
10771,254333.3924739777
13943,167626.44838030078
5139,245353.68417180894
5309,192359.30366213236
14227,378105.22203426994
16292,200670.82512401513
14968,202997.4859878673
13277,214340.60177454655
1731,104821.84976629265
7286,139848.9521704543
7455,181480.15247546497
3250,196020.14901916462
1659,193136.94584247086
15806,287009.17418531736
7491,263127.27839711134
1990,226307.55590589158
7769,343705.6587747793
9694,221347.63305235194
11961,222718.06895377266
4669,188548.71575225383
13826,343167.97692907404
1691,208736.77156674644
3986,128703.51465010237
1407,168104.20611602173
5517,173057.64171380375
8432,162781.34701176573
2214,188459.81041694587
10449,165943.7419137299
2941,200175.63714576102
5944,172006.47154121418
1555,257162.70982794074
6105,168234.59396704994
4453,230929.1846505612
5892,241892.47070001473
5000,278378.99865993
12995,177583.78627207965
8905,184418.06246006285
11440,143697.85507496848
419,248134.84299633265
4712,134358.40157052083
2094,152386.1135128501
4567,164395.41362027396
10717,183561.72428175205
1248,349248.70713972824
12405,179202.2532706321
8331,350794.3696497292
3113,168663.90979683833
6926,304382.89221044164
6777,379021.4599579912
4060,187419.80206114438
11547,276727.5203723178
15199,148140.1959703558
9282,177690.3458849893
16123,222399.75975689065
14094,172911.04481057925
8770,288890.8430704448
1054,364825.31003017834
11363,191820.87817847208
8756,116071.28552444009
4800,157944.49300305938
7620,91553.91082270903
9101,166889.65505286388
13954,239722.7134968744
13600,390454.0549404796
2893,200635.81505057716
763,213738.34532517908
5347,185930.62588493782
12096,103883.64139950571
16333,246077.53483237216
16432,327159.10837803973
3513,108090.04531426553
13494,240109.82599569293
8690,208012.30884963355
7266,163706.0713878559
3472,161850.57442621214
7021,204428.03686363046
12952,230393.87081746693
2774,210363.72910713177
607,196866.20976615808
6897,207101.28511668608
8220,238698.2218973248
8071,162428.42903281574
7091,284193.12593788595
1805,328404.8025464483
3594,197950.0430868548
13103,236700.14025543438
2203,144969.31665416944
12622,175179.9181355421
13270,223726.67093170356
9461,112969.01903668305
7759,145919.11259846183
4256,199140.1782969629
9093,197454.86351929032
6033,294866.93252879614
7734,183072.33202761537
12368,411846.61615133577
11740,226292.27188079307
9907,160931.0753339329
12398,289751.7254049589
6290,219450.78694103655
2882,229593.39166529354
5091,201397.316213284
7228,240222.55174163717
5953,342543.46231892303
5707,355914.25184186973
10159,193833.70851334627
7813,209739.5435072355
6463,177965.42985149258
7264,173317.9590345912
5405,180863.21071875055
7543,182909.38054035677
13702,231733.57776728054
5538,226909.26251259327
6762,122389.73818003229
9416,195780.68516069333
10415,337347.96994918666
2139,268635.8558927514
13151,158875.73161378372
10301,202662.53355517663
13273,219334.6074314301
7609,125111.83679207753
4884,160860.58166306792
3438,238866.7040885847
2215,183800.7145099031
1723,140179.44350266826
2340,226839.43074188277
3950,354689.86258833035
7312,203667.1389990606
3602,352286.00535235263
12053,144690.8716427947
16240,188644.67856221212
8301,203823.91396477428
14068,211508.507216733
6216,354410.1602327775
12910,220243.4797393576
7656,381397.0821374505
7854,194096.48181490944
14636,172784.80237279652
12267,270691.9061596882
11334,417656.91572475625
9326,284751.37192847446
5935,175564.5634431528
16132,149567.36553909423
8318,151643.4377834185
5009,170945.75710299896
3883,211605.25894818068
7565,164945.6693749814
7960,131822.46328503225
16736,185302.77583069183
15284,184420.97453502813
4301,262937.9680606142
4273,417061.5005891692
8436,181055.55828122358
2113,356339.23904064705
8469,276736.58982698206
648,215692.41036727815
7526,214834.63820056748
9656,217543.1795050954
516,164494.8959618458
6849,441602.76166802004
7013,221577.26534479557
13741,383053.92906240816
13281,191380.18604818807
12374,261156.14870175868
11855,420810.91536346823
2759,124416.3394499166
6759,117366.19371966537
1667,158505.1517591606
5138,322024.3431504712
2452,164965.34752483954
13027,103119.90198907364
2493,126929.3279158393
9899,141479.03547208983
8151,200151.17673595125
5349,144014.46170765974
3926,303970.3459259441
6394,300946.4284801151
11720,188294.54873960026
578,193929.4766931137
4001,185743.29151383718
13504,206881.95366990438
14836,331832.836787617
1741,164150.09512595754
1278,181726.79734480556
11890,202160.53057669871
1803,194893.81659292502
11418,203760.25013027136
13693,205581.94425197097
7321,210405.35452007063
12575,171762.37467247888
6966,220995.61375196822
16613,177338.6954342735
3148,464394.8161774145
8920,161124.34672477833
13984,362372.8695774224
802,254469.2848940026
13893,178587.7624914369
2495,161072.82870539153
1695,158865.2798466259
14995,312687.91917856236
10890,249804.57624450466
5282,289729.95964254474
13487,223073.9831085514
16615,330317.8351947925
4545,373107.4986737099
14032,144568.23977480107
15707,252350.28381593863
13931,196149.39669706195
946,173926.61473650945
11500,569589.037994966
10220,151298.76602423715
2604,206392.66232050364
10761,390219.3171471113
10982,291548.51193427294
11729,214594.68624779047
8152,123124.20462952924
5323,173746.22701809905
9448,163423.39223827285
14935,149496.57014311873
385,307891.4951564056
7039,306032.6739597644
9366,185035.82304540958
15823,254470.3645901119
8993,185559.10820945867
1282,179756.12244841424
437,173080.4868990917
11011,143942.0939452298
10104,178059.5596509119
16321,159060.8968169437
11188,240987.97722965392
14291,176198.54692972286
7781,190702.53040317132
1203,227696.41941896637
3731,231295.98383928218
9037,348774.99628327176
12937,156628.59049113523
5196,204533.45146145966
1746,174547.63834276935
6345,134512.05832323048
7950,304236.0912153555
11552,212094.39544500285
11950,98135.96063929262
4805,348241.6671883072
9152,304897.2958167917
555,330887.7341495562
6765,132918.8998597568
8515,336001.47168379073
13915,177858.85815360068
16036,171264.7599338475
16625,192452.43649797203
11870,319965.6663108758
3304,142218.30593948628
9636,270616.21134858864
5232,445307.69718071533
8878,208092.89424650325
2756,181927.6886549986
5140,131098.3880461701
375,192260.31881606457
7149,219398.53224785082
16353,287923.00969817565
15742,190720.63330340604
5957,179052.01114777438
12580,175237.95520251646
10409,238085.03413653336
13766,182154.59025893867
7778,201829.88760079813
9028,200416.89809316667
14213,182013.97352610462
12691,197007.2037138351
1658,156951.4647723169
15352,225247.32907152528
10670,204493.8461022059
14260,186747.18200703934
8870,184842.64944574196
12054,188897.4937020312
9386,289980.00438805827
14378,315620.4455275837
2080,167968.48112187223
12729,241907.84661186516
932,126701.0625237776
3149,214654.7537532875
245,222566.2899108232
6334,171723.21619196562
11684,346221.21126513596
5099,127480.53517977371
1828,127527.01157608724
13464,183901.52108051945
4023,277177.3910132804
6563,151084.11456469895
13207,185935.7147226303
14075,499763.7384791868
5722,191020.73810176871
2308,257275.32168527236
8169,255523.8642973434
3341,252809.72747360964
7693,75094.9334907483
2549,242472.3844162705
11576,338885.7405121668
8010,240220.33029995882
605,215115.55793794984
1580,313429.450929801
1588,322617.6361436131
15197,178244.00729881064
190,186580.73569205016
12488,138087.045148441
12254,213134.02742178185
3991,191201.0761197818
5076,211851.38209474785
3214,142561.8604157003
2348,187933.2590591828
13573,196210.68997636728
14296,189279.32588158958
4207,230879.65274005616
6529,222795.89903808528
16043,163952.7860007009
2508,202619.83666476485
12297,172404.91766041546
10012,204735.6093758236
1874,155949.46047927288
8451,211804.21774485786
16108,220682.3067610917
7200,404733.65053752594
859,439751.24212121795
8415,244988.5866297396
1649,69040.57627231974
6269,362701.2759935663
8350,176490.46981005397
10978,203943.00556866673
16751,170925.73050056866
10133,126327.53258381807
11908,196561.50687874306
15627,129791.90145174392
14923,102509.81691897458
3669,479339.35884454846
8316,126593.39497692238
5702,305123.56382251135
3480,189633.91817434298
11965,199418.87590547252
5869,125437.26719582036
11147,273190.72122026474
6505,173661.2285799006
13797,311224.25352318626
14915,191925.9239878855
8221,186393.71292082267
5873,171562.39054832575
13900,225795.7564986597
13804,261519.73800671846
994,164955.60521335228
2118,190617.42728410862
15158,222513.71405500887
9898,114387.53569832406
3509,487820.46031723387
10228,102267.8666271086
12409,391511.56463331584
9260,225733.9142465215
11462,192445.12908348147
3265,207377.54937054348
54,251388.38364919904
9316,323778.74675306666
16208,320910.31798821467
16582,187430.1492273027
6338,228611.01939989434
699,196414.65808652772
3396,150841.34567805106
13995,184079.0015813381
8971,132150.1806934538
6068,250681.34264701197
7020,185004.11677299417
14015,184174.32576661155
4172,239479.82597722343
12959,451788.8028951822
5659,192259.64154880538
14766,128810.3504946595
14402,184506.0994670687
6611,166493.24759116335
3213,301463.88832039485
13306,180675.64633682542
5966,218393.61638135888
3685,422818.7062701457
10994,212704.12702049353
13564,208813.2372977028
6507,199444.6635721104
3196,264226.6245170818
1771,148485.78526359683
13367,333034.87094001524
1529,130061.17296911422
11128,174079.65091179087
11948,232116.36379658742
3798,177447.5902972604
11443,184191.56611069755
15581,167398.32494257452
15056,258744.54242724684
5114,361409.7145687313
12195,181035.3579020257
2044,286367.8287610023
13169,101317.3781245659
15180,336456.8996587359
15543,150791.64799579603
3770,145041.71366912694
772,276894.0786734071
990,171737.00131159936
5567,215534.5015888347
10805,280791.4412507614
3951,248751.27999901018
9484,183308.35361250184
3867,312109.47301621456
15605,205269.9871284188
3805,277102.574650298
7254,301481.2852126875
2179,208540.06272605507
12745,189305.27066335053
16545,250915.9231683984
7310,216675.03324263863
8539,171296.71653998288
222,171700.65212904516
14084,334510.1249163176
15453,138202.02769675528
12318,258423.89464024434
7368,346529.0429262582
4027,220697.55727394513
4106,146623.48827028967
506,187760.20036196857
1995,213380.3833924616
7165,219620.72122475936
12615,173716.3290750364
16792,162353.72418344952
221,268765.81799018465
9710,143626.18346018204
4364,144371.32507211145
3379,296099.9781845552
8954,207882.49625215583
16630,158720.66629736734
9624,348136.240228681
6967,254970.08241684161
8070,208955.8204191839
933,193120.91685362
8155,247702.3342541473
6771,164642.51190817152
16477,166723.7548328093
675,204471.77172057354
7201,180652.12609294444
8254,168417.15230729734
11325,192980.03006822392
14018,163697.20419132314
5190,380290.35738677485
5505,127926.30144927042
2886,225214.50617156122
6941,91691.73697051094
2668,182129.250173778
13831,179957.87423376893
11036,258974.11890589236
13691,108395.58206742535
2007,242704.78689742243
6442,139131.8457085586
10010,236065.4215354528
3259,233204.93820053522
14013,181340.4790399025
2261,486941.6738521079
4110,201853.55983881658
13293,121147.48000057958
14931,221224.5044529939
12293,141282.48890464546
16398,256126.24239355366
7132,175642.92112321153
2780,186816.65490817573
5700,216027.89218836906
8186,179182.00435133133
7031,126358.68100070489
11269,402726.4029861108
632,134133.14040257203
6330,325442.84425434656
10905,184435.87851457688
6313,216462.42758771815
13396,186340.7673632648
13414,198186.78765485313
4270,152256.4453677554
926,148856.24916870915
11452,70045.75155989095
16228,250025.84268359924
1781,224527.26421517137
16492,182615.9717566857
14594,186843.5340107425
4485,186560.89074385882
8306,258848.99475126766
2071,180948.8692464393
9895,215899.25746899899
10544,212833.18273982234
11253,366145.6214328426
15213,363697.7515855475
2990,140419.3315987251
4518,285162.4630902783
2766,156149.61827967572
3275,269532.85080557875
14971,181998.44038233717
14863,140844.4978063267
1352,199133.65629667576
3423,179924.0401730626
13021,260455.6684633894
10489,173139.71977389333
12055,239383.06388963104
13089,83919.5486128157
16275,225532.62184256088
4272,158636.98459323499
3204,233644.02993550288
863,316858.3397190077
3289,123904.50192417993
9557,229731.27047541202
14381,212436.62374322265
15208,418733.09870481957
8030,247423.76547733368
8080,129301.44669461179
9876,245607.58219829932
5571,241999.3907166658
5439,208721.90489052146
10689,183952.36481674924
9919,182734.77110336942
7348,286040.1830901573
11686,242080.47248078662
16643,400606.2666664508
164,140013.16895122657
15912,273367.9824153208
14237,197266.30018531196
7965,238171.42914629902
9778,139811.83369684758
14321,135791.968299702
10617,184986.62493238266
12007,159682.77287302684
1415,104401.67692436172
12912,237580.46003994544
12062,236871.853821618
7762,206957.4170740037
4381,483459.1566428678
7986,161724.82942545429
10647,234266.49840357
13452,190175.23163484625
230,270523.40670792025
9285,231285.19763581184
4221,391300.0711363948
16384,171318.14909188662
14645,225399.45626821584
778,206852.0752091718
6633,206267.8314913029
15137,113043.30341142844
62,191058.85685718746
10606,362445.43590934004
7791,109953.55583881814
4161,174997.50856425773
5553,282812.86158066965
9433,71402.88148376755
7363,233280.54848137495
10162,213019.6373748068
9568,210312.1459607761
9901,210417.4897179669
8047,164881.1456254987
12954,149602.31712006254
12479,171133.68397992873
3357,340413.92474891595
15088,160213.77331079973
163,259138.1312939064
988,219587.61367572477
5877,272930.7480924666
1683,222409.95828880934
5206,208291.3696993071
11155,158360.69076142216
15339,164868.47565627837
1590,205009.02017181838
11100,196117.82718577803
11216,187657.60603563185
1624,219581.71032634078
6113,216346.15145943736
2181,300681.22174759157
1023,253454.483293087
8673,135140.6858212074
1646,276793.4619455806
11608,104336.33669297541
5988,179994.11974764956
14354,239912.2198764684
6369,112835.22266211499
15936,216208.67547092974
13240,352658.4250031813
3481,158500.6237486571
3479,249642.99453599012
1698,346923.95852369134
13154,199380.50208930048
7802,178422.3672766609
9702,184105.61823154724
12895,397912.81098148617
5728,179891.85534214927
10793,201652.8501569574
13529,201614.60989558796
746,207915.55494001476
2610,167607.57731245933
10932,182960.1250519
15350,270637.3664500149
15692,175750.2759419825
5484,178327.74373447875
15608,206023.25731521478
5253,282140.3489388625
1686,249132.99728365737
10624,456144.40230827616
267,147149.32980627503
3295,314051.98920470075
9481,306262.7913273552
732,241357.27693488705
10022,395379.1912817947
6135,300423.32690666453
7224,239336.93481922674
14887,240992.67771100716
7382,161947.5164269455
3242,132665.22715393596
3106,199880.04848518057
14678,188142.17115669828
6626,204424.729821517
6576,221448.0655924219
9008,216259.68157793544
2931,274686.4569954557
10023,191099.5601690014
14964,155773.77197520816
796,260143.34470552995
5169,117372.65100135365
1814,145313.82827504602
7372,204634.30153512702
13672,173090.85233766978
4124,199439.47234966062
1095,141361.49907591686
15950,92618.8079833461
817,416373.662387954
15779,120589.07399670385
11506,232807.17166285313
8689,331649.7796372391
10077,242095.18457918815
10514,219078.09220058154
2198,624260.3448885423
8005,188017.35108332182
625,317397.32138461724
9420,173559.3212978932
10350,213449.2280554865
14494,162219.24684877365
11615,312739.3159144653
93,343722.39750712854
950,227202.14363155505
3325,173921.25159676766
14459,142530.17936959272
16531,206395.2461791472
11228,201005.47722288908
11761,216375.0043058943
12629,221153.14063979196
10339,238139.9177467054
12203,121528.90141478191
16744,235680.29686095065
2786,200925.97212028725
316,125132.68522422004
11424,196422.88097674178
8021,140675.746179169
12679,365321.8079209545
1871,153853.53222406228
5767,206046.75534332776
4047,336352.16670291504
16235,238765.9918385386
10604,230946.67777222212
1510,240508.82895364205
854,150493.53688171497
1860,187005.2693223055
1593,195939.79098899677
381,174160.85548591582
10375,189762.64734687237
15149,237498.99501604936
11375,199790.9649804977
3912,145946.90700734823
12097,346277.9923689447
16743,217908.15298090808
146,259231.2191345979
5308,143957.64445992353
4125,165591.42276800884
7671,383849.901517335
12609,108414.30816771832
4353,168543.5833879822
6287,187165.81692501085
2264,290164.4316121015
3457,167196.1674538987
12935,137250.3834881914
8958,176394.24869043252
4532,169643.33884496219
14857,214044.84796183123
11376,207246.64871876565
13713,217787.91881353772
181,223379.66762563397
10858,127218.70439436144
5160,234000.25872484446
6642,177816.17756948093
9312,431821.61565543
7736,210483.7735132686
4326,252912.16717402896
1802,155207.81794416448
16115,186633.1457275766
16787,303923.2381548665
7107,169434.89335607702
6902,146689.33182719172
8950,338890.11381368776
9922,178652.61708353428
11453,263194.92911257985
10033,185361.09771638285
12131,411725.6865623274
11879,297437.0283473165
8986,140224.1341099035
82,181252.47049803968
7664,180756.1639272263
11116,251854.90312200607
14096,182158.45446525575
11577,220840.99840308406
1908,181573.86387051494
3658,183353.5579416357
6148,174639.36336260993
1324,196139.83155640864
8792,275920.7281308303
5883,346840.80861691874
15245,311361.212423427
16382,112235.73213954539
2131,210169.39889776852
7581,264885.2309100069
11488,378096.98231439956
6091,245783.89489585368
7295,206182.93002753332
6427,176449.28661093605
4558,74399.34740594946
14436,196307.80857643113
8373,234542.34851542913
917,318200.1726964626
9837,408050.98461636837
5619,156621.10893479965
4530,189533.05505456336
11486,190369.86462532158
8575,170091.90061344602
3540,356575.2954588723
4509,257255.58061073476
4709,168635.17969259748
10148,231906.14342038453
11077,207333.99463981742
609,152840.69301101952
14733,194840.84094992478
10609,145816.1427674874
3616,161849.23848095877
8805,241799.85046695656
13799,212074.8922340887
5886,274925.31868401734
15836,124314.92151029661
11792,143267.6595262312
9404,269817.10420521273
6456,191652.56177200444
2569,128255.63438961956
16727,227660.43213121945
12353,182001.85887867838
9841,222205.90418358875
2725,236040.03485749447
3388,238246.10971954762
9476,182105.95231789563
13550,107737.98537964
11934,254723.71929022486
3375,178775.40596863802
2932,281931.0057283488
9972,216299.79278753352
876,172090.58405683335
13649,207496.08428224234
13444,321461.3502582535
12748,266242.08543500246
2003,185178.469452425
2376,222853.3008523288
15961,186720.89514734235
1221,249394.9761784528
7064,248757.43131696017
7799,151557.4116480098
4549,480267.4646803548
11061,180235.7762981092
2132,386448.1942550567
10692,178957.089386414
14546,346238.0436169589
11088,191689.51902791482
4819,269054.458510568
13682,134628.81349852405
7127,398459.1269229765
6245,158887.05804091794
10845,162809.20381834646
3285,119019.13427884517
11384,205577.13673914186
10897,180480.24729282357
8533,118871.19667325572
15341,238017.92620108454
3821,149915.5094845946
14130,164243.84841873
4306,406897.58230862673
113,177793.5038369578
14997,186405.9373291902
1482,202358.68052782977
14780,370718.42344985553
997,227182.19716423994
7991,180195.88598959768
15592,160792.48126368583
11143,207833.20086314675
12472,173522.1925143412
13991,332227.08233242074
13399,349182.72738386295
2588,312563.6704971051
14274,294258.056457925
11491,372322.91825982934
4755,183121.67429953875
7939,142885.4900466008
1779,161776.25034328716
11924,159679.5514094097
12713,217791.18188048276
12486,376372.56323205464
13149,254442.81767510195
4847,214768.3348351318
7638,334880.03711903794
15228,323568.61069203226
10069,216760.70704072627
2219,327546.65877837164
956,277809.7900335017
13680,129691.20041316595
106,189677.1385130967
13101,113211.40690581611
7540,263491.3631771365
16138,355548.42669708736
4890,303129.6389122382
13752,261395.47023154085
14622,182063.99576173138
7871,179202.82673977714
3957,241041.9024373147
9987,232512.67191536355
8884,178472.07590970476
11715,273724.1134184982
10612,206163.7566157509
12945,197343.21335506372
5034,185555.4106660239
4463,358335.57219984406
3476,199514.0409685792
4846,251076.890390022
2372,190875.79261259298
2873,209826.77627165418
512,204496.74439869478
16198,209331.24608087525
9155,424413.13775615086
16464,99610.55579850993
6904,181661.96527450124
3151,182469.43568185734
1816,159795.03719559836
16214,337895.7870483648
6264,340050.5720219516
254,179937.2415833843
5848,144488.29369139287
4357,168144.90674859192
14265,144943.9528972158
12235,172503.45679494788
11342,112000.65108184425
6679,203095.20878037825
5377,221138.64884043366
7636,157270.77760980232
12798,162193.04357796107
16349,237623.62880072783
3028,131187.3834843478
12810,306208.4450590505
15064,152346.62055001876
13801,113694.99427353681
13387,233193.8374245329
371,211266.35839333708
1161,126798.6242958805
14593,165806.54894329645
12144,182888.6374788688
5555,417281.40537556016
13493,168311.05302418536
11130,242256.23513868893
8658,139165.42562871115
6491,216842.54835917047
303,188453.85267427773
1897,208197.10846872092
9583,103148.8471840629
4515,153506.21537280176
1411,176286.13336524516
8534,142905.477749738
7227,210703.697686519
13478,156573.5318138196
7546,341453.28605503816
2798,91153.67303496842
10267,411696.2398932619
4519,139197.0632637604
12184,206610.36137023516
1895,328130.84851386055
13019,371178.40132752707
8845,289295.24403924873
1929,355937.7186202666
1966,141101.00113327766
5268,91437.25259888516
11402,148596.18522228466
13503,188115.58708676943
14413,165722.04851342848
15419,144189.10839316115
11573,148082.2387792801
270,157593.38848681105
9733,174836.86700515845
2729,207077.62998210217
10123,290110.20316567837
9331,228456.70411088763
4342,136328.80741280987
4248,292956.4066656146
446,201517.69233258968
6677,195511.47851086047
8324,241384.71111521104
9666,439817.5818978331
7303,170196.76415186256
2710,309432.9733573968
3334,176496.36883489238
11464,327894.12808930577
12220,290988.81101314316
14064,167824.99075542172
14350,185500.4037284419
2858,251397.32916904395
13014,340508.9513033927
13732,171519.9694120717
3371,320971.79769697244
5912,237540.30678430016
5881,171299.43386873102
6199,297830.1622434807
7344,185190.67303346022
6180,188595.66338457316
3343,270627.46553512086
12103,189363.77644587055
5177,164536.1645087671
7000,187596.02793640218
3990,199602.26746157298
11689,131126.79174656168
5624,185099.07634621277
7497,97256.67695282692
618,166228.86948474654
6909,204990.26578511842
3346,151628.5559596515
12521,163224.97192787987
11871,378173.40192131355
10610,184404.9778455274
14869,173327.60973698142
2268,130790.79980803106
12058,148207.51068712363
12426,182538.11326840398
10662,124797.85251645117
12512,121336.13348466955
14852,198222.8286706217
10876,152227.98724890978
7720,176154.5836421659
4334,72773.31369260073
12275,312789.3579825995
12228,509819.73334281787
3715,204646.07745911152
9534,238161.4859127584
2333,156778.90525814987
15628,141376.9305192792
5043,185599.2135713483
16704,400654.3313870606
2891,236790.82996390283
14478,170077.7520991913
4429,170873.80117913205
5929,141529.79379873784
1845,160871.89131780312
3001,160543.7404427755
6741,142995.12736993452
2202,145975.30109599762
15490,188814.64292882013
3752,216083.50304146798
4620,220814.7629452643
12795,181644.55095931614
2662,131492.77660191103
12845,175966.7907375128
5604,249858.49245157887
4861,168643.01669662827
8100,244203.32234506385
15990,213901.91590098813
6561,142135.78899189326
14107,127211.52572536629
6274,116119.52680937467
4428,118396.22703752434
3184,202049.91231345307
9247,246774.53947528763
15016,191887.42089950823
6009,201439.05302348413
3190,182355.50864327693
3386,143959.08035832742
11984,187711.55619455563
16215,168437.24967371393
5506,249941.89219686648
10016,195598.08113951833
15394,286886.37719351467
15724,325441.03027296526
9409,148310.6528732722
12634,172416.16183350043
14316,164258.713037574
8675,180250.64533806583
15231,165004.13844702038
3236,181068.1033921028
10087,204218.66897462573
5018,176629.66937459432
2728,142610.99268976718
8092,189294.5760714541
10698,204444.51713690662
5859,162976.63263175762
4198,105352.06620961102
861,180027.72470586473
7990,400049.8160310855
4009,197909.44876404645
10964,146268.6155596174
2114,290124.5195820279
1139,185058.13038053285
13921,192678.81408958798
15030,117825.33237120931
2122,131132.7928860613
1602,261231.5628948656
15032,435132.5409495013
5694,117328.19784582056
14026,183128.93540216918
1132,189053.68247668075
15469,312954.59233117313
10223,185189.7054980151
3303,275510.6116061322
12655,244476.2833946074
16151,143528.82372004323
14649,178574.8319789687
9533,171403.801325129
2229,145595.59839348675
7652,267595.55669303465
14523,205872.62350444772
12991,184070.5292487546
4539,172768.58303327885
395,152318.10037222443
4853,280016.48194779345
12082,172814.20681149382
1406,274721.1892950273
7788,190018.85344813555
2143,142685.0356011963
11089,127004.37567213524
16693,158156.19903121918
14701,148993.03067348653
13689,183045.23517308492
4262,215315.27798176778
1046,211828.65315758283
12001,315794.7891137284
10729,180819.48441406156
11822,259332.79944874864
9132,290757.21046635415
14150,205665.61131980107
15217,166846.76660764762
4752,170697.4352414627
5875,158943.78274413213
7873,246449.92335506485
16046,168685.60989605714
321,234677.78975621628
15077,209064.88504382898
9148,260168.90862303568
10272,250865.69417471727
9490,174213.2848347455
5856,200467.75282764927
2436,152871.32433554129
526,205365.375061251
9067,129860.1695017403
1166,345071.2751222139
13029,195480.05348177382
8264,361950.0183635522
13499,266406.08004820585
14681,229971.53181089362
10625,349395.2891399494
13668,239515.51013697434
4126,230751.05891223712
1527,163300.4739809358
12829,213361.21836592277
6074,107615.25862060825
16629,177253.75308356824
3231,356981.8463174189
6218,142311.12207042612
15050,219369.36377311384
16053,455484.75216265395
16745,155410.60780152434
11336,78213.62509211244
1318,198241.34871210594
7424,144660.92895459937
8102,159559.77803905957
5468,177278.29597124193
9942,338408.5235222902
